chapter,verse,text,prep
17,29,Dan janganlah kamu jadikan tanganmu terbelenggu pada lehermu dan janganlah kamu terlalu mengulurkannya karena itu kamu menjadi tercela dan menyesal.,jadi tangan belenggu leher ulur cela sesal
17,36,"Dan janganlah kamu mengikuti apa yang kamu tidak mempunyai pengetahuan tentangnya. Sesungguhnya pendengaran, penglihatan dan hati, semuanya itu akan diminta pertanggungan jawabnya.",ikut tahu tentang sungguh dengar lihat hati tanggung
17,38,Semua itu kejahatannya amat dibenci di sisi Tuhanmu.,jahat benci sisi tuhan
17,43,Maha Suci dan Maha Tinggi Dia dari apa yang mereka katakan dengan ketinggian yang sebesar-besarnya.,maha suci maha tinggi sebesarbesarnya
17,47,"Kami lebih mengetahui dalam keadaan bagaimana mereka mendengarkan sewaktu mereka mendengarkan kamu, dan sewaktu mereka berbisik-bisik (yaitu) ketika orang-orang zalim itu berkata: \""Kamu tidak lain hanyalah mengikuti seorang laki-laki yang kena sihir\"".",dengar dengar berbisikbisik orangorang zalim ikut lakilaki kena sihir
17,48,Lihatlah bagaimana mereka membuat perumpamaan-perumpamaan terhadapmu; karena itu mereka menjadi sesat dan tidak dapat lagi menemukan jalan (yang benar).,lihat perumpamaanperumpamaan hadap sesat temu jalan
17,50,"Katakanlah: \""Jadilah kamu sekalian batu atau besi,",batu besi
17,51,"atau suatu makhluk dari makhluk yang tidak mungkin (hidup) menurut pikiranmu\"". Maka mereka akan bertanya: \""Siapa yang akan menghidupkan kami kembali?\"" Katakanlah: \""Yang telah menciptakan kamu pada kali yang pertama\"". Lalu mereka akan menggeleng-gelengkan kepala mereka kepadamu dan berkata: \""Kapan itu (akan terjadi)?\"" Katakanlah: \""Mudah-mudahan waktu berbangkit itu dekat\"",",makhluk makhluk hidup pikir hidup cipta kali menggelenggelengkan kepala kepada mudahmudahan bangkit
17,52,"yaitu pada hari Dia memanggil kamu, lalu kamu mematuhi-Nya sambil memuji-Nya dan kamu mengira, bahwa kamu tidak berdiam (di dalam kubur) kecuali sebentar saja.",hari panggil patuh puji diam kubur kecuali sebentar
17,57,"Orang-orang yang mereka seru itu, mereka sendiri mencari jalan kepada Tuhan mereka siapa di antara mereka yang lebih dekat (kepada Allah) dan mengharapkan rahmat-Nya dan takut akan azab-Nya; sesungguhnya azab Tuhanmu adalah suatu yang (harus) ditakuti.",orangorang seru cari jalan tuhan allah harap rahmat takut azab sungguh azab tuhan takut
17,60,"Dan (ingatlah), ketika Kami wahyukan kepadamu: \""Sesungguhnya (ilmu) Tuhanmu meliputi segala manusia\"". Dan Kami tidak menjadikan mimpi yang telah Kami perlihatkan kepadamu, melainkan sebagai ujian bagi manusia dan (begitu pula) pohon kayu yang terkutuk dalam Al Quran. Dan Kami menakut-nakuti mereka, tetapi yang demikian itu hanyalah menambah besar kedurhakaan mereka.",ingat wahyu kepada sungguh ilmu tuhan liput manusia jadi mimpi lihat kepada uji manusia pohon kayu kutuk al quran menakutnakuti tambah durhaka
17,62,"Dia (iblis) berkata: \""Terangkanlah kepadaku inikah orangnya yang Engkau muliakan atas diriku? Sesungguhnya jika Engkau memberi tangguh kepadaku sampai hari kiamat, niscaya benar-benar akan aku sesatkan keturunannya, kecuali sebahagian kecil\"".",iblis terang kepada orang engkau mulia diri sungguh engkau tangguh kepada hari kiamat niscaya benarbenar sesat turun kecuali sebahagian
17,65,"Sesungguhnya hamba-hamba-Ku, kamu tidak dapat berkuasa atas mereka. Dan cukuplah Tuhan-mu sebagai Penjaga\"".",sungguh hambahambaku kuasa tuhan jaga
17,73,"Dan sesungguhnya mereka hampir memalingkan kamu dari apa yang telah Kami wahyukan kepadamu, agar kamu membuat yang lain secara bohong terhadap Kami; dan kalau sudah begitu tentu|ah mereka mengambil kamu jadi sahabat yang setia.",sungguh maling wahyu kepada bohong tentuah ambil sahabat setia
17,74,"Dan kalau Kami tidak memperkuat (hati)mu, niscaya kamu hampir-hampir condong sedikit kepada mereka,",kuat hati niscaya hampirhampir condong
17,75,"kalau terjadi demikian, benar-benarlah Kami akan rasakan kepadamu (siksaan) berlipat ganda di dunia ini dan begitu (pula siksaan) berlipat ganda sesudah mati, dan kamu tidak akan mendapat seorang penolongpun terhadap Kami.",benarbenarlah rasa kepada siksa lipat ganda dunia siksa lipat ganda mati tolong
17,81,"Dan katakanlah: \""Yang benar telah datang dan yang batil telah lenyap\"". Sesungguhnya yang batil itu adalah sesuatu yang pasti lenyap.",batil lenyap sungguh batil lenyap
17,86,"Dan sesungguhnya jika Kami menghendaki, niscaya Kami lenyapkan apa yang telah Kami wahyukan kepadamu, dan dengan pelenyapan itu, kamu tidak akan mendapatkan seorang pembelapun terhadap Kami,",sungguh niscaya lenyap wahyu kepada lenyap bela
17,87,kecuali karena rahmat dari Tuhanmu. Sesungguhnya karunia-Nya atasmu adalah besar.,kecuali rahmat tuhan sungguh karunia atas
17,96,"Katakanlah: \""Cukuplah Allah menjadi saksi antara aku dan kamu sekalian. Sesungguhnya Dia adalah Maha Mengetahui lagi Maha Melihat akan hamba-hamba-Nya\"".",allah saksi sungguh maha maha hambahambanya
17,98,"Itulah balasan bagi mereka, karena sesungguhnya mereka kafir kepada ayat-ayat Kami dan (karena mereka) berkata: \""Apakah bila kami telah menjadi tulang belulang dan benda-benda yang hancur, apakah kami benar-benar akan dibangkitkan kembali sebagai makhluk baru?\""",balas sungguh kafir ayatayat tulang belulang bendabenda hancur benarbenar bangkit makhluk
17,100,"Katakanlah: \""Kalau seandainya kamu menguasai perbendaharaan-perbendaharaan rahmat Tuhanku, niscaya perbendaharaan itu kamu tahan, karena takut membelanjakannya\"". Dan adalah manusia itu sangat kikir.",anda kuasa perbendaharaanperbendaharaan rahmat tuhan niscaya bendahara tahan takut belanja manusia kikir
17,102,"Musa menjawab: \""Sesungguhnya kamu telah mengetahui, bahwa tiada yang menurunkan mukjizat-mukjizat itu kecuali Tuhan Yang memelihara langit dan bumi sebagai bukti-bukti yang nyata; dan sesungguhnya aku mengira kamu, hai Fir´aun, seorang yang akan binasa\"".",musa sungguh tiada turun mukjizatmukjizat kecuali tuhan pelihara langit bumi buktibukti nyata sungguh hai fir aun binasa
18,3,mereka kekal di dalamnya untuk selama-lamanya.,kekal dalam selamalamanya
18,6,"Maka (apakah) barangkali kamu akan membunuh dirimu karena bersedih hati setelah mereka berpaling, sekiranya mereka tidak beriman kepada keterangan ini (Al-Quran).",barangkali bunuh diri sedih hati paling iman terang alquran
18,8,Dan sesungguhnya Kami benar-benar akan menjadikan (pula) apa yang di atasnya menjadi tanah rata lagi tandus.,sungguh benarbenar jadi atas tanah tandus
18,23,"Dan jangan sekali-kali kamu mengatakan tentang sesuatu: \""Sesungguhnya aku akan mengerjakan ini besok pagi,",sekalikali sungguh besok pagi
18,24,"kecuali (dengan menyebut): \""Insya Allah\"". Dan ingatlah kepada Tuhanmu jika kamu lupa dan katakanlah: \""Mudah-mudahan Tuhanku akan memberiku petunjuk kepada yang lebih dekat kebenarannya dari pada ini\"".",kecuali sebut insya allah ingat tuhan lupa mudahmudahan tuhan beri tunjuk benar
18,29,"Dan katakanlah: \""Kebenaran itu datangnya dari Tuhanmu; maka barangsiapa yang ingin (beriman) hendaklah ia beriman, dan barangsiapa yang ingin (kafir) biarlah ia kafir\"". Sesungguhnya Kami telah sediakan bagi orang orang zalim itu neraka, yang gejolaknya mengepung mereka. Dan jika mereka meminta minum, niscaya mereka akan diberi minum dengan air seperti besi yang mendidih yang menghanguskan muka. Itulah minuman yang paling buruk dan tempat istirahat yang paling jelek.",benar datang tuhan barangsiapa iman iman barangsiapa kafir biar kafir sungguh sedia orang orang zalim neraka gejolak kepung minum niscaya minum air besi didih hangus muka minum buruk istirahat jelek
18,33,"Kedua buah kebun itu menghasilkan buahnya, dan kebun itu tiada kurang buahnya sedikitpun, dan Kami alirkan sungai di celah-celah kedua kebun itu,",buah kebun hasil buah kebun tiada buah sedikit alir sungai celahcelah kebun
18,34,"dan dia mempunyai kekayaan besar, maka ia berkata kepada kawannya (yang mukmin) ketika bercakap-cakap dengan dia: \""Hartaku lebih banyak dari pada hartamu dan pengikut-pengikutku lebih kuat\""",kaya kawan mukmin bercakapcakap harta harta pengikutpengikutku kuat
18,35,"Dan dia memasuki kebunnya sedang dia zalim terhadap dirinya sendiri; ia berkata: \""Aku kira kebun ini tidak akan binasa selama-lamanya,",pasuk kebun zalim kebun binasa selamalamanya
18,36,"dan aku tidak mengira hari kiamat itu akan datang, dan jika sekiranya aku kembalikan kepada Tuhanku, pasti aku akan mendapat tempat kembali yang lebih baik dari pada kebun-kebun itu\"".",hari kiamat kembali tuhan kebunkebun
18,38,"Tetapi aku (percaya bahwa): Dialah Allah, Tuhanku, dan aku tidak mempersekutukan seorangpun dengan Tuhanku.",percaya allah tuhan sekutu orang tuhan
18,39,"Dan mengapa kamu tidak mengatakan waktu kamu memasuki kebunmu \""maasyaallaah, laa quwwata illaa billaah (sungguh atas kehendak Allah semua ini terwujud, tiada kekuatan kecuali dengan pertolongan Allah). Sekiranya kamu anggap aku lebih sedikit darimu dalam hal harta dan keturunan,",pasuk kebun maasyaallaah laa quwwata illaa billaah sungguh hendak allah wujud tiada kuat kecuali tolong allah anggap dari harta turun
18,41,"atau airnya menjadi surut ke dalam tanah, maka sekali-kali kamu tidak dapat menemukannya lagi\"".",air surut tanah sekalikali temu
18,43,Dan tidak ada bagi dia segolonganpun yang akan menolongnya selain Allah; dan sekali-kali ia tidak dapat membela dirinya.,golong tolong allah sekalikali bela
18,55,"Dam tidak ada sesuatupun yang menghalangi manusia dari beriman, ketika petunjuk telah datang kepada mereka, dan dari memohon ampun kepada Tuhannya, kecuali (keinginan menanti) datangnya hukum (Allah yang telah berlalu pada) umat-umat yang dahulu atau datangnya azab atas mereka dengan nyata.",dam sesuatu halang manusia iman tunjuk mohon ampun tuhan kecuali datang hukum allah umatumat datang azab nyata
18,89,Kemudian dia menempuh jalan (yang lain).,tempuh jalan
18,91,demikianlah. dan sesungguhnya ilmu Kami meliputi segala apa yang ada padanya.,sungguh ilmu liput
18,101,"yaitu orang-orang yang matanya dalam keadaan tertutup dari memperhatikan tanda-tanda kebesaran-Ku, dan adalah mereka tidak sanggup mendengar.",orangorang mata tutup perhati tandatanda besar sanggup dengar
18,103,"Katakanlah: \""Apakah akan Kami beritahukan kepadamu tentang orang-orang yang paling merugi perbuatannya?\""",beritahukan kepada orangorang rugi buat
18,105,"Mereka itu orang-orang yang telah kufur terhadap ayat-ayat Tuhan mereka dan (kufur terhadap) perjumpaan dengan Dia, maka hapuslah amalan-amalan mereka, dan Kami tidak mengadakan suatu penilaian bagi (amalan) mereka pada hari kiamat.",orangorang kufur ayatayat tuhan kufur jumpa hapus amalanamalan ada nilai amal hari kiamat
19,11,"Maka ia keluar dari mihrab menuju kaumnya, lalu ia memberi isyarat kepada mereka; hendaklah kamu bertasbih di waktu pagi dan petang.",mihrab kaum isyarat tasbih pagi petang
19,37,Maka berselisihlah golongan-golongan (yang ada) di antara mereka. Maka kecelakaanlah bagi orang-orang kafir pada waktu menyaksikan hari yang besar.,selisih golongangolongan celaka orangorang kafir saksi hari
19,38,Alangkah terangnya pendengaran mereka dan alangkah tajamnya penglihatan mereka pada hari mereka datang kepada Kami. Tetapi orang-orang yang zalim pada hari ini (di dunia) berada dalam kesesatan yang nyata.,alangkah terang dengar alangkah tajam lihat hari orangorang zalim hari dunia sesat nyata
19,48,"Dan aku akan menjauhkan diri darimu dan dari apa yang kamu seru selain Allah, dan aku akan berdoa kepada Tuhanku, mudah-mudahan aku tidak akan kecewa dengan berdoa kepada Tuhanku\"".",jauh dari seru allah doa tuhan mudahmudahan kecewa doa tuhan
19,50,Dan Kami anugerahkan kepada mereka sebagian dari rahmat Kami dan Kami jadikan mereka buah tutur yang baik lagi tinggi.,anugerah rahmat jadi buah
19,52,Dan Kami telah memanggilnya dari sebelah kanan gunung Thur dan Kami telah mendekatkannya kepada Kami di waktu dia munajat (kepada Kami).,panggil belah kanan gunung thur dekat munajat
19,63,Itulah surga yang akan Kami wariskan kepada hamba-hamba Kami yang selalu bertakwa.,surga waris hambahamba takwa
19,64,"Dan tidaklah kami (Jibril) turun, kecuali dengan perintah Tuhanmu. Kepunyaan-Nya-lah apa-apa yang ada di hadapan kita, apa-apa yang ada di belakang kita dan apa-apa yang ada di antara keduanya, dan tidaklah Tuhanmu lupa.",jibril turun kecuali perintah tuhan punya apaapa hadap apaapa apaapa tuhan lupa
19,66,"Dan berkata manusia: \""Betulkah apabila aku telah mati, bahwa aku sungguh-sungguh akan dibangkitkan menjadi hidup kembali?\""",manusia mati sungguhsungguh bangkit hidup
19,70,Dan kemudian Kami sungguh lebih mengetahui orang-orang yang seharusnya dimasukkan ke dalam neraka.,sungguh orangorang masuk neraka
19,71,"Dan tidak ada seorangpun dari padamu, melainkan mendatangi neraka itu. Hal itu bagi Tuhanmu adalah suatu kemestian yang sudah ditetapkan.",orang pada neraka tuhan mesti tetap
19,72,Kemudian Kami akan menyelamatkan orang-orang yang bertakwa dan membiarkan orang-orang yang zalim di dalam neraka dalam keadaan berlutut.,selamat orangorang takwa biar orangorang zalim neraka lutut
19,73,"Dan apabila dibacakan kepada mereka ayat-ayat Kami yang terang (maksudnya), niscaya orang-orang yang kafir berkata kepada orang-orang yang beriman: \""Manakah di antara kedua golongan (kafir dan mukmin) yang lebih baik tempat tinggalnya dan lebih indah tempat pertemuan(nya)?\""",baca ayatayat terang maksud niscaya orangorang kafir orangorang iman mana golong kafir mukmin tinggal indah temu
19,76,Dan Allah akan menambah petunjuk kepada mereka yang telah mendapat petunjuk. Dan amal-amal saleh yang kekal itu lebih baik pahalanya di sisi Tuhanmu dan lebih baik kesudahannya.,allah tambah tunjuk tunjuk amalamal saleh kekal pahala sisi tuhan sudah
19,77,"Maka apakah kamu telah melihat orang yang kafir kepada ayat-ayat Kami dan ia mengatakan: \""Pasti aku akan diberi harta dan anak\"".",orang kafir ayatayat harta anak
19,79,"sekali-kali tidak, Kami akan menulis apa yang ia katakan, dan benar-benar Kami akan memperpanjang azab untuknya,",sekalikali tulis benarbenar panjang azab untuk
19,80,"dan Kami akan mewarisi apa yang ia katakan itu, dan ia akan datang kepada Kami dengan seorang diri.",waris
19,84,"maka janganlah kamu tergesa-gesa memintakan siksa terhadap mereka, karena sesungguhnya Kami hanya menghitung datangnya (hari siksaan) untuk mereka dengan perhitungan yang teliti.",tergesagesa siksa sungguh hitung datang hari siksa hitung teliti
19,94,Sesungguhnya Allah telah menentukan jumlah mereka dan menghitung mereka dengan hitungan yang teliti.,sungguh allah tentu hitung hitung teliti
19,95,Dan tiap-tiap mereka akan datang kepada Allah pada hari kiamat dengan sendiri-sendiri.,tiaptiap allah hari kiamat sendirisendiri
20,7,"Dan jika kamu mengeraskan ucapanmu, maka sesungguhnya Dia mengetahui rahasia dan yang lebih tersembunyi.",keras ucap sungguh rahasia sembunyi
20,41,dan Aku telah memilihmu untuk diri-Ku.,pilih diri
20,48,Sesungguhnya telah diwahyukan kepada kami bahwa siksa itu (ditimpakan) atas orang-orang yang mendustakan dan berpaling.,sungguh wahyu siksa timpa orangorang dusta paling
20,79,Dan Fir´aun telah menyesatkan kaumnya dan tidak memberi petunjuk.,fir aun sesat kaum tunjuk
20,93,"(sehingga) kamu tidak mengikuti aku? Maka apakah kamu telah (sengaja) mendurhakai perintahku?\""",ikut sengaja durhaka perintah
20,99,"Demikianlah kami kisahkan kepadamu (Muhammad) sebagian kisah umat yang telah lalu, dan sesungguhnya telah Kami berikan kepadamu dari sisi Kami suatu peringatan (Al Quran).",kisah kepada muhammad kisah umat sungguh kepada sisi ingat al quran
20,100,"Barangsiapa berpaling dari pada Al qur´an maka sesungguhnya ia akan memikul dosa yang besar di hari kiamat,",barangsiapa paling al qur an sungguh pikul dosa hari kiamat
20,101,"mereka kekal di dalam keadaan itu. Dan amat buruklah dosa itu sebagai beban bagi mereka di hari kiamat,",kekal buruk dosa beban hari kiamat
20,102,(yaitu) di hari (yang di waktu itu) ditiup sangkakala dan Kami akan mengumpulkan pada hari itu orang-orang yang berdosa dengan muka yang biru muram;,hari tiup sangkakala kumpul hari orangorang dosa muka biru muram
20,103,"mereka berbisik-bisik di antara mereka: \""Kamu tidak berdiam (di dunia) melainkan hanyalah sepuluh (hari)\""",berbisikbisik diam dunia puluh hari
20,104,"Kami lebih mengetahui apa yang mereka katakan, ketika berkata orang yang paling lurus jalannya di antara mereka: \""Kamu tidak berdiam (di dunia), melainkan hanyalah sehari saja\"".",orang lurus jalan diam dunia hari
20,108,"Pada hari itu manusia mengikuti (menuju kepada suara) penyeru dengan tidak berbelok-belok; dan merendahlah semua suara kepada Tuhan Yang Maha Pemurah, maka kamu tidak mendengar kecuali bisikan saja.",hari manusia ikut suara seru berbelokbelok rendah suara tuhan maha murah dengar kecuali bisik
20,110,"Dia mengetahui apa yang ada di hadapan mereka dan apa yang ada di belakang mereka, sedang ilmu mereka tidak dapat meliputi ilmu-Nya.",hadap ilmu liput ilmu
