chapter,verse,text
21,34,"Kami tidak menjadikan hidup abadi bagi seorang manusiapun sebelum kamu (Muhammad); maka jikalau kamu mati, apakah mereka akan kekal?"
21,38,"Mereka berkata: \""Kapankah janji itu akan datang, jika kamu sekaIian adalah orang-orang yang benar?\"""
21,39,"Andaikata orang-orang kafir itu mengetahui, waktu (di mana) mereka itu tidak mampu mengelakkan api neraka dari muka mereka dan (tidak pula) dari punggung mereka, sedang mereka (tidak pula) mendapat pertolongan, (tentulah mereka tiada meminta disegerakan)."
21,40,"Sebenarnya (azab) itu akan datang kepada mereka dengan sekonyong-konyong lalu membuat mereka menjadi panik, maka mereka tidak sanggup menolaknya dan tidak (pula) mereka diberi tangguh."
21,41,Dan sungguh telah diperolok-olokkan beberapa orang rasul sebelum kamu maka turunlah kepada orang yang mencemoohkan rasul-rasul itu azab yang selalu mereka perolok-olokkan.
21,45,"Katakanlah (hai Muhammad): \""Sesungguhnya aku hanya memberi peringatan kepada kamu sekalian dengan wahyu dan tiadalah orang-orang yang tuli mendengar seruan, apabila mereka diberi peringatan\"""
21,46,"Dan sesungguhnya, jika mereka ditimpa sedikit saja dari azab Tuhan-mu, pastilah mereka berkata: \""Aduhai, celakalah kami, bahwasanya kami adalah orang yang menganiaya diri sendiri\""."
21,49,"(yaitu) orang-orang yang takut akan (azab) Tuhan mereka, sedang mereka tidak melihat-Nya, dan mereka merasa takut akan (tibanya) hari kiamat."
21,55,"Mereka menjawab: \""Apakah kamu datang kepada kami dengan sungguh-sungguh ataukah kamu termasuk orang-orang yang bermain-main?\"""
21,57,"Demi Allah, sesungguhnya aku akan melakukan tipu daya terhadap berhala-berhalamu sesudah kamu pergi meninggalkannya."
21,75,dan Kami masukkan dia ke dalam rahmat Kami; karena sesungguhnya dia termasuk orang-orang yang saleh.
21,93,Dan mereka telah memotong-motong urusan (agama) mereka di antara mereka. Kepada Kamilah masing-masing golongan itu akan kembali.
21,109,"Jika mereka berpaling, maka katakanlah: \""Aku telah menyampaikan kepada kamu sekalian (ajaran) yang sama (antara kita) dan aku tidak mengetahui apakah yang diancamkan kepadamu itu sudah dekat atau masih jauh?\""."
21,111,"Dan aku tiada mengetahui, boleh jadi hal itu cobaan bagi kamu dan kesenangan sampai kepada suatu waktu."
22,22,"Setiap kali mereka hendak ke luar dari neraka lantaran kesengsaraan mereka, niscaya mereka dikembalikan ke dalamnya. (Kepada mereka dikatakan), \""Rasailah azab yang membakar ini\""."
22,33,"Bagi kamu pada binatang-binatang hadyu itu ada beberapa manfaat, sampai kepada waktu yang ditentukan, kemudian tempat wajib (serta akhir masa) menyembelihnya ialah setelah sampai ke Baitul Atiq (Baitullah)."
22,54,"dan agar orang-orang yang telah diberi ilmu, meyakini bahwasanya Al Quran itulah yang hak dari Tuhan-mu lalu mereka beriman dan tunduk hati mereka kepadanya dan sesungguhnya Allah adalah Pemberi Petunjuk bagi orang-orang yang beriman kepada jalan yang lurus."
22,66,"Dan Dialah Allah yang telah menghidupkan kamu, kemudian mematikan kamu, kemudian menghidupkan kamu (lagi), sesungguhnya manusia itu, benar-benar sangat mengingkari nikmat."
23,31,"Kemudian, Kami jadikan sesudah mereka umat yang lain."
23,42,Kemudian Kami ciptakan sesudah mereka umat-umat yang lain.
23,52,"Sesungguhnya (agama tauhid) ini, adalah agama kamu semua, agama yang satu, dan Aku adalah Tuhanmu, maka bertakwalah kepada-Ku."
23,53,Kemudian mereka (pengikut-pengikut rasul itu) menjadikan agama mereka terpecah belah menjadi beberapa pecahan. Tiap-tiap golongan merasa bangga dengan apa yang ada pada sisi mereka (masing-masing).
23,54,Maka biarkanlah mereka dalam kesesatannya sampai suatu waktu.
23,55,"Apakah mereka mengira bahwa harta dan anak-anak yang Kami berikan kepada mereka itu (berarti bahwa),"
23,56,"Kami bersegera memberikan kebaikan-kebaikan kepada mereka? Tidak, sebenarnya mereka tidak sadar."
23,57,"Sesungguhnya orang-orang yang berhati-hati karena takut akan (azab) Tuhan mereka,"
23,58,"Dan orang-orang yang beriman dengan ayat-ayat Tuhan mereka,"
23,59,"Dan orang-orang yang tidak mempersekutukan dengan Tuhan mereka (sesuatu apapun),"
23,60,"Dan orang-orang yang memberikan apa yang telah mereka berikan, dengan hati yang takut, (karena mereka tahu bahwa) sesungguhnya mereka akan kembali kepada Tuhan mereka,"
23,61,"mereka itu bersegera untuk mendapat kebaikan-kebaikan, dan merekalah orang-orang yang segera memperolehnya."
23,62,"Kami tiada membebani seseorang melainkan menurut kesanggupannya, dan pada sisi Kami ada suatu kitab yang membicarakan kebenaran, dan mereka tidak dianiaya."
23,63,"Tetapi hati orang-orang kafir itu dalam kesesatan dari (memahami kenyataan) ini, dan mereka banyak mengerjakan perbuatan-perbuatan (buruk) selain daripada itu, mereka tetap mengerjakannya."
23,67,dengan menyombongkan diri terhadap Al Quran itu dan mengucapkan perkataan-perkataan keji terhadapnya di waktu kamu bercakap-cakap di malam hari.
23,69,"Ataukah mereka tidak mengenal rasul mereka, karena itu mereka memungkirinya?"
23,71,"Andaikata kebenaran itu menuruti hawa nafsu mereka, pasti binasalah langit dan bumi ini, dan semua yang ada di dalamnya. Sebenarnya Kami telah mendatangkan kepada mereka kebanggaan (Al Quran) mereka tetapi mereka berpaling dari kebanggaan itu."
23,73,Dan sesungguhnya kamu benar-benar menyeru mereka kepada jalan yang lurus.
23,75,"Andaikata mereka Kami belas kasihani, dan Kami lenyapkan kemudharatan yang mereka alami, benar-benar mereka akan terus menerus terombang-ambing dalam keterlaluan mereka."
23,76,"Dan sesungguhnya Kami telah pernah menimpakan azab kepada mereka, maka mereka tidak tunduk kepada Tuhan mereka, dan (juga) tidak memohon (kepada-Nya) dengan merendahkan diri."
23,77,Hingga apabila Kami bukakan untuk mereka suatu pintu tempat azab yang amat sangat (di waktu itulah) tiba-tiba mereka menjadi putus asa.
23,90,"Sebenarnya Kami telah membawa kebenaran kepada mereka, dan sesungguhnya mereka benar-benar orang-orang yang berdusta."
23,92,"Yang mengetahui semua yang ghaib dan semua yang nampak, maka Maha Tinggilah Dia dari apa yang mereka persekutukan."
23,93,"Katakanlah: \""Ya Tuhanku, jika Engkau sungguh-sungguh hendak memperlihatkan kepadaku azab yang diancamkan kepada mereka,"
23,95,Dan sesungguhnya Kami benar-benar kuasa untuk memperlihatkan kepadamu apa yang Kami ancamkan kepada mereka.
23,96,Tolaklah perbuatan buruk mereka dengan yang lebih baik. Kami lebih mengetahui apa yang mereka sifatkan.
23,100,agar aku berbuat amal yang saleh terhadap yang telah aku tinggalkan. Sekali-kali tidak. Sesungguhnya itu adalah perkataan yang diucapkannya saja. Dan di hadapan mereka ada dinding sampal hari mereka dibangkitkan.
23,105,"Bukankah ayat-ayat-Ku telah dibacakan kepadamu sekalian, tetapi kamu selalu mendustakannya?"
23,106,"Mereka berkata: \""Ya Tuhan kami, kami telah dikuasai oleh kejahatan kami, dan adalah kami orang-orang yang sesat."
23,107,"Ya Tuhan kami, keluarkanlah kami daripadanya (dan kembalikanlah kami ke dunia), maka jika kami kembali (juga kepada kekafiran), sesungguhnya kami adalah orang-orang yang zalim\""."
23,108,"Allah berfirman: \""Tinggallah dengan hina di dalamnya, dan janganlah kamu berbicara dengan Aku."
23,110,"Lalu kamu menjadikan mereka buah ejekan, sehingga (kesibukan) kamu mengejek mereka, menjadikan kamu lupa mengingat Aku, dan adalah kamu selalu mentertawakan mereka,"
23,111,"Sesungguhnya Aku memberi balasan kepada mereka di hari ini, karena kesabaran mereka; sesungguhnya mereka itulah orang-orang yang menang\""."
23,114,"Allah berfirman: \""Kamu tidak tinggal (di bumi) melainkan sebentar saja, kalau kamu sesungguhnya mengetahui\"""
23,115,"Maka apakah kamu mengira, bahwa sesungguhnya Kami menciptakan kamu secara main-main (saja), dan bahwa kamu tidak akan dikembalikan kepada Kami?"
23,117,"Dan barangsiapa menyembah tuhan yang lain di samping Allah, padahal tidak ada suatu dalilpun baginya tentang itu, maka sesungguhnya perhitungannya di sisi Tuhannya. Sesungguhnya orang-orang yang kafir itu tiada beruntung."
24,20,"Dan sekiranya tidaklah karena kurnia Allah dan rahmat-Nya kepada kamu semua, dan Allah Maha Penyantun dan Maha Penyayang, (niscaya kamu akan ditimpa azab yang besar)."
24,36,"Bertasbih kepada Allah di masjid-masjid yang telah diperintahkan untuk dimuliakan dan disebut nama-Nya di dalamnya, pada waktu pagi dan waktu petang,"
24,44,Allah mempergantikan malam dan siang. Sesungguhnya pada yang demikian itu terdapat pelajaran yang besar bagi orang-orang yang mempunyai penglihatan.
24,47,"Dan mereka berkata: \""Kami telah beriman kepada Allah dan rasul, dan kami mentaati (keduanya)\"". Kemudian sebagian dari mereka berpaling sesudah itu, sekali-kali mereka itu bukanlah orang-orang yang beriman."
24,48,"Dan apabila mereka dipanggil kepada Allah dan rasul-Nya, agar rasul menghukum (mengadili) di antara mereka, tiba-tiba sebagian dari mereka menolak untuk datang."
24,49,"Tetapi jika keputusan itu untuk (kemaslahatan) mereka, mereka datang kepada rasul dengan patuh."
24,50,"Apakah (ketidak datangan mereka itu karena) dalam hati mereka ada penyakit, atau (karena) mereka ragu-ragu ataukah (karena) takut kalau-kalau Allah dan rasul-Nya berlaku zalim kepada mereka? Sebenarnya, mereka itulah orang-orang yang zalim."
24,51,"Sesungguhnya jawaban oran-orang mukmin, bila mereka dipanggil kepada Allah dan rasul-Nya agar rasul menghukum (mengadili) di antara mereka ialah ucapan. \""Kami mendengar, dan kami patuh\"". Dan mereka itulah orang-orang yang beruntung."
24,52,"Dan barang siapa yang taat kepada Allah dan rasul-Nya dan takut kepada Allah dan bertakwa kepada-Nya, maka mereka adalah orang-orang yang mendapat kemenangan."
24,63,"Janganlah kamu jadikan panggilan Rasul diantara kamu seperti panggilan sebahagian kamu kepada sebahagian (yang lain). Sesungguhnya Allah telah mengetahui orang-orang yang berangsur-angsur pergi di antara kamu dengan berlindung (kepada kawannya), maka hendaklah orang-orang yang menyalahi perintah Rasul takut akan ditimpa cobaan atau ditimpa azab yang pedih."
25,9,"Perhatikanlah, bagaimana mereka membuat perbandingan-perbandingan tentang kamu, lalu sesatlah mereka, mereka tidak sanggup (mendapatkan) jalan (untuk menentang kerasulanmu)."
25,17,"Dan (ingatlah) suatu hari (ketika) Allah menghimpunkan mereka beserta apa yang mereka sembah selain Allah, lalu Allah berkata (kepada yang disembah); \""Apakah kamu yang menyesatkan hamba-hamba-Ku itu, atau mereka sendirikah yang sesat dari jalan (yang benar)?\""."
25,18,"Mereka (yang disembah itu) menjawab: \""Maha Suci Engkau, tidaklah patut bagi kami mengambil selain engkau (untuk jadi) pelindung, akan tetapi Engkau telah memberi mereka dan bapak-bapak mereka kenikmatan hidup, sampai mereka lupa mengingati (Engkau); dan mereka adalah kaum yang binasa\""."
25,19,"maka sesungguhnya mereka (yang disembah itu) telah mendustakan kamu tentang apa yang kamu katakan maka kamu tidak akan dapat menolak (azab) dan tidak (pula) menolong (dirimu), dan barang siapa di antara kamu yang berbuat zalim, niscaya Kami rasakan kepadanya azab yang besar."
25,23,"Dan kami hadapi segala amal yang mereka kerjakan, lalu kami jadikan amal itu (bagaikan) debu yang berterbangan."
25,24,Penghuni-penghuni surga pada hari itu palig baik tempat tinggalnya dan paling indah tempat istirahatnya.
25,27,"Dan (ingatlah) hari (ketika itu) orang yang zalim menggigit dua tangannya, seraya berkata: \""Aduhai kiranya (dulu) aku mengambil jalan bersama-sama Rasul\""."
25,28,Kecelakaan besarlah bagiku; kiranya aku (dulu) tidak menjadikan sifulan itu teman akrab(ku).
25,30,"Berkatalah Rasul: \""Ya Tuhanku, sesungguhnya kaumku menjadikan Al Quran itu sesuatu yang tidak diacuhkan\""."
25,33,"Tidaklah orang-orang kafir itu datang kepadamu (membawa) sesuatu yang ganjil, melainkan Kami datangkan kepadamu suatu yang benar dan yang paling baik penjelasannya."
25,36,"Kemudian Kami berfirman kepada keduanya: \""Pergilah kamu berdua kepada kaum yang mendustakan ayat-ayat Kami\"". Maka Kami membinasakan mereka sehancur-hancurnya."
25,38,dan (Kami binasakan) kaum ´Aad dan Tsamud dan penduduk Rass dan banyak (lagi) generasi-generasi di antara kaum-kaum tersebut.
25,39,Dan Kami jadikan bagi masing-masing mereka perumpamaan dan masing-masing mereka itu benar benar telah Kami binasakan dengan sehancur-hancurnya.
25,40,Dan sesungguhnya mereka (kaum musyrik Mekah) telah melalui sebuah negeri (Sadum) yang (dulu) dihujani dengan hujan yang sejelek-jeleknya (hujan batu). Maka apakah mereka tidak menyaksikan runtuhan itu; bahkan adalah mereka itu tidak mengharapkan akan kebangkitan.
25,41,"Dan apabila mereka melihat kamu (Muhammad), mereka hanyalah menjadikan kamu sebagai ejekan (dengan mengatakan): \""Inikah orangnya yang di utus Allah sebagai Rasul?."
25,42,"Sesungguhnya hampirlah ia menyesatkan kita dari sembahan-sembahan kita, seandainya kita tidak sabar(menyembah)nya\"" dan mereka kelak akan mengetahui di saat mereka melihat azab, siapa yang paling sesat jalannya."
25,46,kemudian Kami menarik bayang-bayang itu kepada kami dengan tarikan yang perlahan-lahan.
25,47,"Dialah yang menjadikan untukmu malam (sebagai) pakaian, dan tidur untuk istirahat, dan Dia menjadikan siang untuk bangun berusaha."
25,51,Dan andaikata Kami menghendaki benar-benarlah Kami utus pada tiap-tiap negeri seorang yang memberi peringatan (rasul).
25,55,Dan mereka menyembah selain Allah apa yang tidak memberi manfaat kepada mereka dan tidak (pula) memberi mudharat kepada mereka. Adalah orang-orang kafir itu penolong (syaitan untuk berbuat durhaka) terhadap Tuhannya.
25,62,Dan Dia (pula) yang menjadikan malam dan siang silih berganti bagi orang yang ingin mengambil pelajaran atau orang yang ingin bersyukur.
25,64,Dan orang yang melalui malam hari dengan bersujud dan berdiri untuk Tuhan mereka.
25,66,Sesungguhnya jahannam itu seburuk-buruk tempat menetap dan tempat kediaman.
25,67,"Dan orang-orang yang apabila membelanjakan (harta), mereka tidak berlebihan, dan tidak (pula) kikir, dan adalah (pembelanjaan itu) di tengah-tengah antara yang demikian."
25,72,"Dan orang-orang yang tidak memberikan persaksian palsu, dan apabila mereka bertemu dengan (orang-orang) yang mengerjakan perbuatan-perbuatan yang tidak berfaedah, mereka lalui (saja) dengan menjaga kehormatan dirinya."
25,73,"Dan orang-orang yang apabila diberi peringatan dengan ayat-ayat Tuhan mereka, mereka tidaklah menghadapinya sebagai orang-orang yang tuli dan buta."
25,77,"Katakanlah (kepada orang-orang musyrik): \""Tuhanku tidak mengindahkan kamu, melainkan kalau ada ibadatmu. (Tetapi bagaimana kamu beribadat kepada-Nya), padahal kamu sungguh telah mendustakan-Nya? karena itu kelak (azab) pasti (menimpamu)\""."
26,2,Inilah ayat-ayat Al Quran yang menerangkan.
26,3,"Boleh jadi kamu (Muhammad) akan membinasakan dirimu, karena mereka tidak beriman."
26,20,"Berkata Musa: \""Aku telah melakukannya, sedang aku di waktu itu termasuk orang-orang yang khilaf."
26,21,"Lalu aku lari meninggalkan kamu ketika aku takut kepadamu, kemudian Tuhanku memberikan kepadaku ilmu serta Dia menjadikanku salah seorang di antara rasul-rasul."
26,82,"dan Yang amat kuinginkan akan mengampuni kesalahanku pada hari kiamat\""."
26,96,Mereka berkata sedang mereka bertengkar di dalam neraka:
26,99,Dan tiadalah yang menyesatkan kami kecuali orang-orang yang berdosa.
26,102,"maka sekiranya kita dapat kembali sekali lagi (ke dunia) niscaya kami menjadi orang-orang yang beriman\""."
26,125,"Sesungguhnya aku adalah seorang rasul kepercayaan (yang diutus) kepadamu,"
26,128,"Apakah kamu mendirikan pada tiap-tiap tanah tinggi bangunan untuk bermain-main,"
26,129,dan kamu membuat benteng-benteng dengan maksud supaya kamu kekal (di dunia)?
26,130,"Dan apabila kamu menyiksa, maka kamu menyiksa sebagai orang-orang kejam dan bengis."
26,137,(agama kami) ini tidak lain hanyalah adat kebiasaan orang dahulu.
26,138,"dan kami sekali-kali tidak akan di \""azab\""."
26,143,"Sesungguhnya aku adalah seorang rasul kepercayaan (yang diutus) kepadamu,"
26,155,"Shaleh menjawab: \""Ini seekor unta betina, ia mempunyai giliran untuk mendapatkan air, dan kamu mempunyai giliran pula untuk mendapatkan air di hari yang tertentu."
26,156,"Dan janganlah kamu sentuh unta betina itu dengan sesuatu kejahatan, yang menyebabkan kamu akan ditimpa oleh azab hari yang besar\""."
26,157,"Kemudian mereka membunuhnya, lalu mereka menjadi menyesal,"
26,162,"Sesungguhnya aku adalah seorang rasul kepercayaan (yang diutus) kepadamu,"
26,165,"Mengapa kamu mendatangi jenis lelaki di antara manusia,"
26,166,"dan kamu tinggalkan isteri-isteri yang dijadikan oleh Tuhanmu untukmu, bahkan kamu adalah orang-orang yang melampaui batas\""."
26,168,"Luth berkata: \""Sesungguhnya aku sangat benci kepada perbuatanmu\""."
26,170,"Lalu Kami selamatkan ia beserta keluarganya semua,"
26,171,"kecuali seorang perempuan tua (isterinya), yang termasuk dalam golongan yang tinggal."
26,172,Kemudian Kami binasakan yang lain.
26,173,Dan Kami hujani mereka dengan hujan (batu) maka amat jeleklah hujan yang menimpa orang-orang yang telah diberi peringatan itu.
26,176,Penduduk Aikah telah mendustakan rasul-rasul;
26,178,Sesungguhnya aku adalah seorang rasul kepercayaan (yang diutus) kepadamu.
26,181,Sempurnakanlah takaran dan janganlah kamu termasuk orang-orang yang merugikan;
26,182,dan timbanglah dengan timbangan yang lurus.
26,184,"dan bertakwalah kepada Allah yang telah menciptakan kamu dan umat-umat yang dahulu\""."
26,186,"dan kamu tidak lain melainkan seorang manusia seperti kami, dan sesungguhnya kami yakin bahwa kamu benar-benar termasuk orang-orang yang berdusta."
26,188,"Syu´aib berkata: \""Tuhanku lebih mengetahui apa yang kamu kerjakan\""."
